description,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,datetaken,datetakengranularity,datetakenunknown,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,photos_Id
"","7040054765","66538459@N00","e0d28c971c","7073","8","Henry Coe State Park","1","0","0","2012-03-31 16:44:45","0","0","california park bay state henry area coe","37.073711","-121.459048","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893955664","66538459@N00","b9c2477cf6","7085","8","Henry Coe State Park","1","0","0","2012-03-31 16:41:42","0","0","california park bay state henry area coe","37.073702","-121.459056","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893947692","66538459@N00","430eb42c24","7269","8","Henry Coe State Park","1","0","0","2012-03-31 16:35:08","0","0","california park bay state henry area coe","37.074930","-121.461753","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","7040042779","66538459@N00","63f20186d8","7186","8","Henry Coe State Park","1","0","0","2012-03-31 16:34:34","0","0","california park bay state henry area coe","37.074955","-121.461867","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893944866","66538459@N00","6ee015571e","7232","8","Henry Coe State Park","1","0","0","2012-03-31 16:33:58","0","0","california park bay state henry area coe","37.075094","-121.462278","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893942646","66538459@N00","a28ac29169","7131","8","Henry Coe State Park","1","0","0","2012-03-31 16:33:19","0","0","california park bay state henry area coe","37.075136","-121.462406","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893941076","66538459@N00","0a0c3b9fed","7194","8","Henry Coe State Park","1","0","0","2012-03-31 16:28:42","0","0","california park bay state henry area coe","37.076469","-121.464825","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893940298","66538459@N00","d88a26c2a7","7227","8","Henry Coe State Park","1","0","0","2012-03-31 16:26:03","0","0","california park bay state henry area coe","37.076091","-121.466073","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893939072","66538459@N00","37d4abbd6b","7072","8","Henry Coe State Park","1","0","0","2012-03-31 16:25:29","0","0","california park bay state henry area coe","37.076091","-121.466478","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893937396","66538459@N00","28f2c1f603","7097","8","Henry Coe State Park","1","0","0","2012-03-31 16:23:18","0","0","california park bay state henry area coe","37.076466","-121.466898","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893935640","66538459@N00","8b1f2a2ab4","7087","8","Henry Coe State Park","1","0","0","2012-03-31 16:15:12","0","0","california park bay state henry area coe","37.076038","-121.466381","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893935288","66538459@N00","a519519a76","7240","8","Henry Coe State Park","1","0","0","2012-03-31 16:13:09","0","0","california park bay state henry area coe","37.075961","-121.466475","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893932728","66538459@N00","57e8a88928","7129","8","Henry Coe State Park","1","0","0","2012-03-31 16:06:10","0","0","california park bay state henry area coe","37.076030","-121.467037","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","7040028387","66538459@N00","9e930e8023","7092","8","Henry Coe State Park","1","0","0","2012-03-31 16:03:23","0","0","california park bay state henry area coe","37.076461","-121.465234","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","7040026491","66538459@N00","099effda5e","7266","8","Henry Coe State Park","1","0","0","2012-03-31 16:01:19","0","0","california park bay state henry area coe","37.076402","-121.464681","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"","6893928842","66538459@N00","1d99af5009","7231","8","Henry Coe State Park","1","0","0","2012-03-31 16:00:36","0","0","california park bay state henry area coe","37.076458","-121.464950","16","0","b3n8i7RQUL_rtDiYCQ","12587712","0","0","0","1",0
"On the Tiburon dock ready to head home","6997428925","66538459@N00","1c19c3cba8","6035","7","Angel Island","1","0","0","2012-03-18 09:54:41","0","0","","37.864908","-122.432662","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Angel Island from Tiburon","6997427667","66538459@N00","781c0c4c7e","7192","8","Angel Island","1","0","0","2012-03-18 09:53:55","0","0","","37.864925","-122.432656","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Angel Island from Tiburon","6851301972","66538459@N00","2b6923865e","6100","7","Angel Island","1","0","0","2012-03-18 09:45:57","0","0","","37.868797","-122.433414","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Angel Island from Tiburon","6851301042","66538459@N00","b336b9a1a1","7071","8","Angel Island","1","0","0","2012-03-18 09:45:24","0","0","","37.869136","-122.433181","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6997424509","66538459@N00","2f804ee2d2","6240","7","Angel Island","1","0","0","2012-03-18 09:44:46","0","0","","37.869430","-122.432928","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6851298756","66538459@N00","336dc48ef3","7269","8","Angel Island","1","0","0","2012-03-18 09:40:02","0","0","","37.871088","-122.431042","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6997422275","66538459@N00","e41559d3b8","7108","8","Angel Island","1","0","0","2012-03-18 09:39:58","0","0","","37.871133","-122.431037","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6851296636","66538459@N00","fc362c6a98","6053","7","Angel Island","1","0","0","2012-03-18 09:36:23","0","0","","37.871016","-122.429348","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6997419779","66538459@N00","d3bafa0efd","6058","7","Angel Island","1","0","0","2012-03-18 09:35:33","0","0","","37.870616","-122.428912","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6851294180","66538459@N00","0cbe9e487a","6094","7","Angel Island","1","0","0","2012-03-18 09:34:15","0","0","","37.870533","-122.428064","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6997418183","66538459@N00","67ea317b9f","6097","7","Angel Island","1","0","0","2012-03-18 09:32:10","0","0","","37.869463","-122.427520","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6997416677","66538459@N00","31cfc71a6d","7051","8","Angel Island","1","0","0","2012-03-18 09:31:41","0","0","","37.869316","-122.427403","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6851290928","66538459@N00","0e27409601","7195","8","Angel Island","1","0","0","2012-03-18 09:31:22","0","0","","37.869125","-122.427245","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Boat ride back to Tiburon","6997414143","66538459@N00","e8128c0c05","6102","7","Angel Island","1","0","0","2012-03-18 09:31:00","0","0","","37.868941","-122.427056","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Hiking back to dock","6997413009","66538459@N00","06cb26ef34","6217","7","Angel Island","1","0","0","2012-03-18 09:13:21","0","0","","37.867072","-122.425323","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Hiking back to dock","6851286528","66538459@N00","8670a55364","6239","7","Angel Island","1","0","0","2012-03-18 09:09:56","0","0","","37.867047","-122.425309","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Hiking back to dock","6851285454","66538459@N00","3a7dc878ca","7041","8","Angel Island","1","0","0","2012-03-18 09:08:30","0","0","","37.867033","-122.425314","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Hiking back to dock","6997408717","66538459@N00","614450f2b7","6097","7","Angel Island","1","0","0","2012-03-18 09:05:04","0","0","","37.867055","-122.425289","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco","6997388831","66538459@N00","604ae8c729","7260","8","Angel Island","1","0","0","2012-03-17 20:34:52","0","0","","37.864183","-122.430464","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Corey and Serrena","6851263056","66538459@N00","140316a595","6105","7","Angel Island","1","0","0","2012-03-17 20:31:22","0","0","","37.864313","-122.430528","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Serrena","6997387281","66538459@N00","c3af67664c","7211","8","Angel Island","1","0","0","2012-03-17 20:30:01","0","0","","37.864363","-122.430553","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Large panorama of the Bay","6997386355","66538459@N00","222237a91c","7077","8","Angel Island","1","0","0","2012-03-17 20:26:46","0","0","","37.864486","-122.430612","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6851259690","66538459@N00","2c0d5e027f","6096","7","Angel Island","1","0","0","2012-03-17 20:26:46","0","0","","37.864486","-122.430612","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997384899","66538459@N00","a2879a812e","7120","8","Angel Island","1","0","0","2012-03-17 20:26:19","0","0","","37.864502","-122.430620","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6851259078","66538459@N00","ff4c069ac5","6048","7","Angel Island","1","0","0","2012-03-17 20:26:02","0","0","","37.864513","-122.430625","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997384001","66538459@N00","1f278dec5f","7117","8","Angel Island","1","0","0","2012-03-17 20:25:27","0","0","","37.864536","-122.430634","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997383337","66538459@N00","b56ce68306","6043","7","Angel Island","1","0","0","2012-03-17 20:25:17","0","0","","37.864541","-122.430639","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997382529","66538459@N00","1f94f9154f","7260","8","Angel Island","1","0","0","2012-03-17 20:24:55","0","0","","37.864555","-122.430645","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997381637","66538459@N00","834bdca5b6","7220","8","Angel Island","1","0","0","2012-03-17 20:24:50","0","0","","37.864558","-122.430645","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997380811","66538459@N00","80f3d0a829","7235","8","Angel Island","1","0","0","2012-03-17 20:24:35","0","0","","37.864569","-122.430650","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6851254418","66538459@N00","3d56561a00","6048","7","Angel Island","1","0","0","2012-03-17 20:24:30","0","0","","37.864572","-122.430653","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997379151","66538459@N00","cf752b514a","7229","8","Angel Island","1","0","0","2012-03-17 20:24:08","0","0","","37.864586","-122.430659","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6851252856","66538459@N00","f8a692e628","7209","8","Angel Island","1","0","0","2012-03-17 20:22:28","0","0","","37.864647","-122.430689","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997377769","66538459@N00","e6ac0ae5af","6120","7","Angel Island","1","0","0","2012-03-17 20:21:49","0","0","","37.864672","-122.430700","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6851251248","66538459@N00","991d749294","6120","7","Angel Island","1","0","0","2012-03-17 20:21:10","0","0","","37.864697","-122.430712","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco from Mt Livermore","6997376371","66538459@N00","e9738c9a62","6217","7","Angel Island","1","0","0","2012-03-17 20:20:01","0","0","","37.864738","-122.430734","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Members of Troop 103 that took the long hike up to the very top of Angel Island for the spectacular view of the entire Bay.","6851250328","66538459@N00","1433c67a62","6103","7","Angel Island","1","0","0","2012-03-17 20:14:58","0","0","","37.864930","-122.430825","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"San Francisco","6851249192","66538459@N00","9db8199358","7053","8","Angel Island","1","0","0","2012-03-17 20:00:25","0","0","","37.865475","-122.431089","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"","6851248022","66538459@N00","d339c850ac","6100","7","Angel Island","1","0","0","2012-03-17 17:21:26","0","0","","37.870719","-122.428917","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"","6851247044","66538459@N00","428ac36621","6093","7","Angel Island","1","0","0","2012-03-17 17:14:07","0","0","","37.867577","-122.425470","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"","6851246146","66538459@N00","f0881d6886","6049","7","Angel Island","1","0","0","2012-03-17 15:06:38","0","0","","37.856972","-122.435350","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Peter up the steep hill","6851244426","66538459@N00","410858cd99","7046","8","Angel Island","1","0","0","2012-03-17 14:32:11","0","0","","37.870177","-122.426389","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Victor, Serrena and Peter","6997369793","66538459@N00","e2b354ca69","6059","7","Angel Island","1","0","0","2012-03-17 14:31:28","0","0","","37.870172","-122.426395","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Victor cycling up hill","6997369127","66538459@N00","7dd082b716","6038","7","Angel Island","1","0","0","2012-03-17 14:30:58","0","0","","37.870166","-122.426403","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Serrena at the bell","6997368319","66538459@N00","c014abef32","7039","8","Angel Island","1","0","0","2012-03-17 13:38:04","0","0","","37.856550","-122.441120","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Golden Bear research vessel","6997367549","66538459@N00","964396d686","6237","7","Angel Island","1","0","0","2012-03-17 13:31:26","0","0","","37.858661","-122.440142","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Immigration station","6997367043","66538459@N00","5b39838d1d","6116","7","Angel Island","1","0","0","2012-03-17 13:30:51","0","0","","37.859555","-122.439200","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Immigration station","6997365765","66538459@N00","6bae46079b","6060","7","Angel Island","1","0","0","2012-03-17 13:28:59","0","0","","37.863619","-122.439403","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Immigration station","6997364749","66538459@N00","6259f15db6","7065","8","Angel Island","1","0","0","2012-03-17 13:28:32","0","0","","37.864736","-122.439264","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Immigration station","6997363245","66538459@N00","e33e5fbdba","6097","7","Angel Island","1","0","0","2012-03-17 13:28:19","0","0","","37.865186","-122.439217","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Immigration station","6851235950","66538459@N00","7cab2753be","7192","8","Angel Island","1","0","0","2012-03-17 13:23:17","0","0","","37.864283","-122.435037","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"","6997360805","66538459@N00","6468427f0a","7072","8","Angel Island","1","0","0","2012-03-17 13:20:05","0","0","","37.864241","-122.435048","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Immigration station","6997359697","66538459@N00","042c282ace","7131","8","Angel Island","1","0","0","2012-03-17 13:18:02","0","0","","37.865075","-122.432850","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Ruins","6997358719","66538459@N00","8c094e4548","6113","7","Angel Island","1","0","0","2012-03-17 13:08:01","0","0","","37.866986","-122.425017","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Ruins","6997358097","66538459@N00","d8486298dd","7180","8","Angel Island","1","0","0","2012-03-17 13:06:29","0","0","","37.866975","-122.425159","16","0","qcDAO8pTUbyYSrKc","2362363","0","0","0","1",0
"Serrena on 5 mile loop around island","6851223750","66538459@N00","98daec2638","7255","8","Angel Island","1","0","0","2012-03-17 12:16:26","0","0","","37.856972","-122.435350","16","0","V2NO5YxQUL8nrwLCyQ","12587690","0","0","0","1",0
"","6823382173","66538459@N00","b3ecc9f8e6","7152","8","Serrena and Ben","1","0","0","2012-02-04 14:55:22","0","0","ocean birthday family friends golden gate san francisco exploratorium 2012","37.810673","-122.477055","16","0","kQKDoldTVrrHfDEr","2406041","0","0","0","1",0
"","6823379493","66538459@N00","41f7e3228b","7004","8","Serrena","1","0","0","2012-02-04 14:55:13","0","0","ocean birthday family friends golden gate san francisco exploratorium 2012","37.810673","-122.477055","16","0","kQKDoldTVrrHfDEr","2406041","0","0","0","1",0
